instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
16438,2012-11-22,4,1,11,15,1,4,0,1,0.48,0.4697,0.29,0.0,132,96,228
7939,2011-12-02,4,0,12,10,0,5,1,1,0.3,0.2879,0.75,0.2239,16,89,105
10118,2012-03-02,1,1,3,15,0,5,1,2,0.42,0.4242,0.5,0.2985,5,73,78
4152,2011-06-26,3,0,6,21,0,0,0,2,0.7,0.6515,0.54,0.1045,48,135,183
3652,2011-06-06,2,0,6,1,0,1,1,1,0.6,0.5606,0.83,0.1343,9,5,14
464,2011-01-21,1,0,1,8,0,5,1,1,0.2,0.1818,0.47,0.3284,7,210,217
47,2011-01-02,1,0,1,23,0,0,0,1,0.22,0.2273,0.47,0.1642,0,8,8
1762,2011-03-19,1,0,3,2,0,6,0,2,0.56,0.5303,0.43,0.2239,5,20,25
800,2011-02-05,1,0,2,18,0,6,0,2,0.28,0.2424,0.93,0.4478,2,81,83
7317,2011-11-06,4,0,11,11,0,0,0,1,0.42,0.4242,0.58,0.0896,104,216,320
8905,2012-01-11,1,1,1,21,0,3,1,3,0.34,0.3182,0.87,0.2239,0,29,29
11861,2012-05-14,2,1,5,9,0,1,1,3,0.54,0.5152,0.88,0.2836,5,105,110
14328,2012-08-25,3,1,8,4,0,6,0,2,0.66,0.6212,0.69,0.1045,3,9,12
10715,2012-03-27,2,1,3,13,0,2,1,1,0.36,0.3485,0.27,0.0,46,165,211
12660,2012-06-16,2,1,6,16,0,6,0,2,0.72,0.6515,0.37,0.1045,238,304,542
4908,2011-07-28,3,0,7,9,0,4,1,1,0.78,0.7424,0.59,0.19399999999999998,21,189,210
12536,2012-06-11,2,1,6,12,0,1,1,2,0.8,0.7273,0.43,0.19399999999999998,63,198,261
8124,2011-12-10,4,0,12,3,0,6,0,2,0.28,0.303,0.61,0.0896,5,20,25
3989,2011-06-20,2,0,6,2,0,1,1,1,0.64,0.5758,0.89,0.0896,2,0,2
15734,2012-10-22,4,1,10,18,0,1,1,1,0.54,0.5152,0.64,0.1045,60,726,786
7278,2011-11-04,4,0,11,20,0,5,1,1,0.36,0.3333,0.43,0.2836,15,171,186
11516,2012-04-30,2,1,4,0,0,1,1,1,0.44,0.4394,0.72,0.1045,12,36,48
1489,2011-03-07,1,0,3,9,0,1,1,1,0.22,0.1818,0.64,0.4627,5,129,134
10586,2012-03-22,2,1,3,4,0,4,1,2,0.48,0.4697,1.0,0.0896,0,6,6
262,2011-01-12,1,0,1,8,0,3,1,1,0.16,0.1667,0.59,0.1642,3,125,128
16340,2012-11-18,4,1,11,13,0,0,0,1,0.4,0.4091,0.62,0.3284,113,334,447
12747,2012-06-20,2,1,6,7,0,3,1,2,0.66,0.5909,0.89,0.0,20,444,464
12937,2012-06-28,3,1,6,5,0,4,1,1,0.62,0.6212,0.57,0.0896,8,39,47
4044,2011-06-22,3,0,6,9,0,3,1,1,0.72,0.6970000000000001,0.79,0.1642,14,205,219
9865,2012-02-21,1,1,2,0,0,2,1,1,0.26,0.303,0.65,0.0,1,11,12
7691,2011-11-22,4,0,11,1,0,2,1,3,0.4,0.4091,0.94,0.1343,1,5,6
16601,2012-11-29,4,1,11,11,0,4,1,1,0.36,0.3485,0.37,0.2239,13,150,163
14561,2012-09-03,3,1,9,21,1,1,0,1,0.72,0.6818,0.76,0.1045,42,142,184
16390,2012-11-20,4,1,11,15,0,2,1,2,0.46,0.4545,0.55,0.1045,61,226,287
15310,2012-10-05,4,1,10,2,0,5,1,1,0.54,0.5152,0.73,0.0896,1,10,11
10131,2012-03-03,1,1,3,4,0,6,0,2,0.36,0.3485,0.93,0.19399999999999998,0,2,2
17115,2012-12-20,4,1,12,21,0,4,1,3,0.34,0.3333,0.76,0.1642,1,25,26
3235,2011-05-19,2,0,5,16,0,4,1,1,0.58,0.5455,0.64,0.19399999999999998,55,247,302
2556,2011-04-21,2,0,4,9,0,4,1,2,0.42,0.4242,0.47,0.2836,18,178,196
351,2011-01-16,1,0,1,2,0,0,0,1,0.26,0.2879,0.56,0.0896,3,13,16
9041,2012-01-17,1,1,1,14,0,2,1,1,0.44,0.4394,0.62,0.4925,12,120,132
1912,2011-03-25,2,0,3,10,0,5,1,1,0.26,0.2576,0.48,0.0,15,53,68
3198,2011-05-18,2,0,5,3,0,3,1,3,0.52,0.5,0.94,0.2985,6,3,9
1261,2011-02-25,1,0,2,16,0,5,1,1,0.32,0.2879,0.49,0.4627,11,91,102
2331,2011-04-12,2,0,4,0,0,2,1,2,0.62,0.6212,0.5,0.1045,11,13,24
1681,2011-03-15,1,0,3,15,0,2,1,2,0.38,0.3939,0.43,0.2836,24,66,90
13733,2012-07-31,3,1,7,9,0,2,1,1,0.72,0.6818,0.7,0.1045,31,302,333
4047,2011-06-22,3,0,6,12,0,3,1,2,0.8,0.7727,0.59,0.2239,44,144,188
13032,2012-07-02,3,1,7,4,0,1,1,2,0.72,0.6667,0.54,0.2985,2,10,12
5910,2011-09-08,3,0,9,18,0,4,1,3,0.64,0.5606,0.94,0.3582,2,66,68
1334,2011-02-28,1,0,2,20,0,1,1,3,0.44,0.4394,0.88,0.6119,0,45,45
1655,2011-03-14,1,0,3,12,0,1,1,1,0.38,0.3939,0.37,0.0,40,54,94
11252,2012-04-19,2,1,4,0,0,4,1,3,0.42,0.4242,0.77,0.0,5,20,25
3021,2011-05-10,2,0,5,18,0,2,1,1,0.64,0.6212,0.29,0.1343,70,480,550
2120,2011-04-03,2,0,4,4,0,0,0,1,0.28,0.303,0.7,0.0896,3,0,3
82,2011-01-04,1,0,1,13,0,2,1,1,0.24,0.2273,0.56,0.19399999999999998,18,79,97
1360,2011-03-01,1,0,3,22,0,2,1,1,0.24,0.2727,0.62,0.1045,3,44,47
6868,2011-10-18,4,0,10,17,0,2,1,1,0.6,0.6061,0.6,0.1343,72,553,625
2953,2011-05-07,2,0,5,22,0,6,0,1,0.54,0.5152,0.49,0.19399999999999998,26,94,120
7290,2011-11-05,4,0,11,8,0,6,0,1,0.28,0.2576,0.56,0.3284,4,80,84
11813,2012-05-12,2,1,5,9,0,6,0,1,0.54,0.5152,0.49,0.0,87,248,335
1822,2011-03-21,2,0,3,15,0,1,1,2,0.56,0.5303,0.6,0.2239,41,66,107
8940,2012-01-13,1,1,1,8,0,5,1,1,0.24,0.2121,0.52,0.3582,11,408,419
6500,2011-10-03,4,0,10,9,0,1,1,2,0.4,0.4091,0.66,0.0896,12,141,153
6132,2011-09-18,3,0,9,1,0,0,0,1,0.46,0.4545,0.77,0.2239,13,66,79
16133,2012-11-09,4,1,11,22,0,5,1,1,0.34,0.3485,0.71,0.1045,17,146,163
14300,2012-08-24,3,1,8,0,0,5,1,2,0.66,0.6212,0.69,0.0,27,84,111
3371,2011-05-25,2,0,5,8,0,3,1,1,0.64,0.6061,0.69,0.2239,36,495,531
10010,2012-02-27,1,1,2,2,0,1,1,1,0.26,0.2273,0.7,0.2985,0,4,4
3980,2011-06-19,2,0,6,17,0,0,0,1,0.74,0.6667,0.51,0.0,159,238,397
4228,2011-06-30,3,0,6,1,0,4,1,1,0.64,0.6212,0.53,0.1343,13,19,32
10608,2012-03-23,2,1,3,2,0,5,1,1,0.54,0.5152,0.88,0.0896,12,20,32
10803,2012-03-31,2,1,3,5,0,6,0,1,0.4,0.4091,0.82,0.2239,0,5,5
4547,2011-07-13,3,0,7,8,0,3,1,1,0.8,0.7424,0.49,0.2537,31,418,449
12161,2012-05-26,2,1,5,21,0,6,0,2,0.72,0.6818,0.62,0.19399999999999998,100,151,251
6967,2011-10-22,4,0,10,21,0,6,0,1,0.4,0.4091,0.76,0.0,37,120,157
8202,2011-12-13,4,0,12,9,0,2,1,1,0.26,0.2576,0.6,0.1642,10,223,233
15209,2012-09-30,4,1,9,21,0,0,0,1,0.5,0.4848,0.68,0.0,19,104,123
6768,2011-10-14,4,0,10,13,0,5,1,1,0.56,0.5303,0.73,0.3582,18,114,132
16956,2012-12-14,4,1,12,6,0,5,1,1,0.16,0.1818,0.8,0.1045,1,112,113
6048,2011-09-14,3,0,9,13,0,3,1,1,0.76,0.6970000000000001,0.55,0.2537,39,139,178
6053,2011-09-14,3,0,9,18,0,3,1,1,0.72,0.6818,0.62,0.1642,83,503,586
8244,2011-12-15,4,0,12,3,0,4,1,2,0.32,0.3333,0.7,0.1343,1,2,3
5632,2011-08-27,3,0,8,13,0,6,0,3,0.66,0.6061,0.83,0.3881,10,33,43
12572,2012-06-13,2,1,6,0,0,3,1,2,0.66,0.5909,0.94,0.19399999999999998,7,27,34
9121,2012-01-20,1,1,1,22,0,5,1,2,0.2,0.19699999999999998,0.37,0.2239,1,71,72
450,2011-01-20,1,0,1,18,0,4,1,2,0.26,0.2576,0.56,0.19399999999999998,1,184,185
2013,2011-03-29,2,0,3,17,0,2,1,1,0.4,0.4091,0.2,0.1343,34,265,299
2052,2011-03-31,2,0,3,8,0,4,1,2,0.24,0.2273,1.0,0.2537,7,185,192
16871,2012-12-10,4,1,12,17,0,1,1,2,0.48,0.4697,0.82,0.2836,38,578,616
8220,2011-12-14,4,0,12,3,0,3,1,1,0.28,0.3182,0.65,0.0,0,3,3
6798,2011-10-15,4,0,10,19,0,6,0,1,0.5,0.4848,0.51,0.1343,61,177,238
5843,2011-09-05,3,0,9,21,1,1,0,2,0.66,0.5909,0.94,0.2985,20,40,60
1759,2011-03-18,1,0,3,23,0,5,1,2,0.6,0.6212,0.53,0.2239,26,60,86
6155,2011-09-19,3,0,9,0,0,1,1,2,0.52,0.5,0.72,0.1642,14,23,37
4206,2011-06-29,3,0,6,3,0,3,1,2,0.66,0.6061,0.83,0.1045,2,3,5
15016,2012-09-22,3,1,9,20,0,6,0,1,0.7,0.6515,0.54,0.2537,76,249,325
13484,2012-07-21,3,1,7,0,0,6,0,3,0.62,0.5758,0.83,0.2836,11,92,103
3852,2011-06-14,2,0,6,9,0,2,1,1,0.62,0.6212,0.46,0.19399999999999998,19,174,193
2413,2011-04-15,2,0,4,10,1,5,0,1,0.5,0.4848,0.55,0.19399999999999998,31,91,122
14354,2012-08-26,3,1,8,6,0,0,0,1,0.62,0.5606,0.88,0.2985,5,16,21
3368,2011-05-25,2,0,5,5,0,3,1,1,0.56,0.5303,0.88,0.0896,2,23,25
17011,2012-12-16,4,1,12,13,0,0,0,2,0.38,0.3939,0.76,0.19399999999999998,67,289,356
11473,2012-04-28,2,1,4,5,0,6,0,1,0.34,0.3333,0.46,0.1343,2,3,5
17362,2012-12-31,1,1,12,6,0,1,1,1,0.16,0.1667,0.64,0.1642,0,40,40
16339,2012-11-18,4,1,11,12,0,0,0,1,0.4,0.4091,0.62,0.2836,101,341,442
15263,2012-10-03,4,1,10,3,0,3,1,2,0.6,0.5152,0.94,0.0,0,7,7
6536,2011-10-04,4,0,10,21,0,2,1,1,0.5,0.4848,0.72,0.1343,22,144,166
7653,2011-11-20,4,0,11,11,0,0,0,2,0.5,0.4848,0.63,0.1045,74,212,286
13129,2012-07-06,3,1,7,5,0,5,1,1,0.74,0.6970000000000001,0.66,0.19399999999999998,4,31,35
15679,2012-10-20,4,1,10,11,0,6,0,1,0.54,0.5152,0.52,0.2239,204,408,612
3306,2011-05-22,2,0,5,15,0,0,0,2,0.66,0.6212,0.61,0.1642,110,221,331
3092,2011-05-13,2,0,5,17,0,5,1,3,0.52,0.5,0.88,0.1642,62,429,491
16957,2012-12-14,4,1,12,7,0,5,1,1,0.2,0.2121,0.72,0.1045,3,305,308
5901,2011-09-08,3,0,9,9,0,4,1,2,0.62,0.5152,1.0,0.2537,4,65,69
1138,2011-02-20,1,0,2,3,0,0,0,1,0.22,0.1818,0.44,0.5522,9,9,18
780,2011-02-04,1,0,2,22,0,5,1,2,0.24,0.2424,0.65,0.1642,1,45,46
13053,2012-07-03,3,1,7,1,0,2,1,1,0.72,0.6667,0.58,0.0,5,9,14
3697,2011-06-07,2,0,6,22,0,2,1,1,0.7,0.6515,0.65,0.1343,27,126,153
445,2011-01-20,1,0,1,13,0,4,1,2,0.28,0.2879,0.45,0.1045,12,86,98
8455,2011-12-23,1,0,12,22,0,5,1,1,0.32,0.3182,0.66,0.19399999999999998,4,43,47
6723,2011-10-12,4,0,10,16,0,3,1,2,0.56,0.5303,0.88,0.2239,5,50,55
3290,2011-05-21,2,0,5,23,0,6,0,1,0.58,0.5455,0.78,0.0896,42,103,145
277,2011-01-12,1,0,1,23,0,3,1,1,0.14,0.1061,0.59,0.4179,1,19,20
4540,2011-07-13,3,0,7,1,0,3,1,1,0.76,0.6970000000000001,0.55,0.0,1,11,12
10924,2012-04-05,2,1,4,7,0,4,1,1,0.34,0.3333,0.49,0.19399999999999998,15,339,354
16665,2012-12-02,4,1,12,3,0,0,0,2,0.26,0.303,0.93,0.0,4,21,25
9836,2012-02-19,1,1,2,18,0,0,0,2,0.3,0.2727,0.49,0.3284,23,144,167
16327,2012-11-18,4,1,11,0,0,0,0,2,0.3,0.303,0.7,0.1642,11,118,129
6197,2011-09-20,3,0,9,18,0,2,1,1,0.6,0.5606,0.83,0.1045,39,453,492
3884,2011-06-15,2,0,6,17,0,3,1,1,0.74,0.6515,0.28,0.1045,83,555,638
1652,2011-03-14,1,0,3,9,0,1,1,1,0.32,0.303,0.53,0.3284,13,127,140
669,2011-01-31,1,0,1,4,0,1,1,1,0.2,0.19699999999999998,0.59,0.2239,0,2,2
7412,2011-11-10,4,0,11,10,0,4,1,2,0.44,0.4394,0.88,0.2239,17,100,117
17236,2012-12-26,1,1,12,0,0,3,1,2,0.28,0.2727,0.65,0.2537,1,8,9
6851,2011-10-18,4,0,10,0,0,2,1,1,0.48,0.4697,0.82,0.0,8,23,31
1693,2011-03-16,1,0,3,4,0,3,1,2,0.3,0.303,0.93,0.1642,0,1,1
7470,2011-11-12,4,0,11,20,0,6,0,1,0.42,0.4242,0.5,0.2836,31,101,132
2495,2011-04-18,2,0,4,20,0,1,1,1,0.6,0.6212,0.33,0.2985,29,136,165
15993,2012-11-04,4,1,11,1,0,0,0,1,0.26,0.2879,0.81,0.0896,26,139,165
14907,2012-09-18,3,1,9,7,0,2,1,2,0.64,0.5758,0.89,0.4478,13,343,356
7345,2011-11-07,4,0,11,15,0,1,1,1,0.56,0.5303,0.37,0.1045,38,132,170
11851,2012-05-13,2,1,5,23,0,0,0,2,0.62,0.6212,0.57,0.2239,17,57,74
15476,2012-10-12,4,1,10,0,0,5,1,1,0.4,0.4091,0.66,0.1045,8,60,68
10696,2012-03-26,2,1,3,18,0,1,1,1,0.44,0.4394,0.26,0.4478,90,594,684
4046,2011-06-22,3,0,6,11,0,3,1,1,0.74,0.6970000000000001,0.7,0.1642,37,108,145
13195,2012-07-08,3,1,7,23,0,0,0,3,0.68,0.6364,0.83,0.0896,25,98,123
3401,2011-05-26,2,0,5,14,0,4,1,1,0.82,0.7727,0.52,0.2836,44,145,189
2185,2011-04-05,2,0,4,21,0,2,1,1,0.34,0.2879,0.46,0.5224,8,81,89
10615,2012-03-23,2,1,3,9,0,5,1,2,0.52,0.5,0.9,0.0896,75,305,380
4214,2011-06-29,3,0,6,11,0,3,1,1,0.76,0.6667,0.35,0.2239,53,117,170
16599,2012-11-29,4,1,11,9,0,4,1,1,0.24,0.2879,0.6,0.0,13,286,299
6285,2011-09-24,4,0,9,10,0,6,0,2,0.6,0.5455,0.88,0.0896,90,203,293
489,2011-01-22,1,0,1,10,0,6,0,2,0.04,0.0606,0.41,0.1642,3,50,53
358,2011-01-16,1,0,1,9,0,0,0,1,0.22,0.2121,0.51,0.2537,3,29,32
1524,2011-03-08,1,0,3,20,0,2,1,1,0.32,0.3333,0.39,0.0896,2,74,76
17336,2012-12-30,1,1,12,4,0,0,0,2,0.26,0.2576,0.56,0.2239,0,7,7
13984,2012-08-10,3,1,8,20,0,5,1,1,0.74,0.6970000000000001,0.66,0.2985,55,315,370
224,2011-01-10,1,0,1,14,0,1,1,2,0.2,0.19699999999999998,0.4,0.2239,0,47,47
12690,2012-06-17,2,1,6,22,0,0,0,1,0.6,0.6061,0.6,0.19399999999999998,55,98,153
737,2011-02-03,1,0,2,1,0,4,1,1,0.2,0.1515,0.44,0.5224,0,5,5
14497,2012-09-01,3,1,9,5,0,6,0,1,0.68,0.6364,0.79,0.0,2,20,22
16798,2012-12-07,4,1,12,16,0,5,1,1,0.36,0.3485,0.76,0.1343,39,336,375
12667,2012-06-16,2,1,6,23,0,6,0,1,0.6,0.6212,0.53,0.2985,49,134,183
17350,2012-12-30,1,1,12,18,0,0,0,2,0.24,0.2121,0.44,0.2985,12,113,125
1169,2011-02-21,1,0,2,11,1,1,0,2,0.32,0.3333,0.57,0.1045,20,70,90
6725,2011-10-12,4,0,10,18,0,3,1,3,0.54,0.5152,0.94,0.1343,11,161,172
617,2011-01-28,1,0,1,22,0,5,1,1,0.24,0.2121,0.65,0.3582,0,26,26
15257,2012-10-02,4,1,10,21,0,2,1,3,0.62,0.5455,0.94,0.1045,24,265,289
16492,2012-11-24,4,1,11,21,0,6,0,1,0.24,0.2273,0.44,0.19399999999999998,9,66,75
5174,2011-08-08,3,0,8,11,0,1,1,1,0.82,0.7424,0.48,0.3582,90,89,179
13228,2012-07-10,3,1,7,8,0,2,1,1,0.72,0.6970000000000001,0.74,0.1343,34,615,649
15008,2012-09-22,3,1,9,12,0,6,0,1,0.72,0.6667,0.54,0.2985,228,460,688
9162,2012-01-22,1,1,1,15,0,0,0,2,0.16,0.1515,0.8,0.19399999999999998,27,149,176
10331,2012-03-11,1,1,3,13,0,0,0,1,0.42,0.4242,0.41,0.2985,176,288,464
17123,2012-12-21,1,1,12,5,0,5,1,2,0.34,0.303,0.76,0.4179,0,13,13
5175,2011-08-08,3,0,8,12,0,1,1,1,0.82,0.7576,0.46,0.2537,48,134,182
7791,2011-11-26,4,0,11,5,0,6,0,1,0.3,0.3182,0.75,0.1045,0,3,3
6946,2011-10-22,4,0,10,0,0,6,0,1,0.4,0.4091,0.62,0.19399999999999998,16,80,96
8361,2011-12-20,4,0,12,0,0,2,1,1,0.36,0.3636,0.57,0.1045,0,21,21
3189,2011-05-17,2,0,5,18,0,2,1,1,0.6,0.5909,0.69,0.2985,54,426,480
17015,2012-12-16,4,1,12,17,0,0,0,2,0.38,0.3939,0.82,0.1045,29,214,243
6428,2011-09-30,4,0,9,9,0,5,1,1,0.56,0.5303,0.73,0.19399999999999998,23,214,237
867,2011-02-08,1,0,2,13,0,2,1,2,0.24,0.19699999999999998,0.32,0.4478,2,48,50
5833,2011-09-05,3,0,9,11,1,1,0,2,0.7,0.6667,0.74,0.1642,101,207,308
11559,2012-05-01,2,1,5,19,0,2,1,1,0.7,0.6515,0.54,0.1343,58,429,487
9595,2012-02-09,1,1,2,17,0,4,1,1,0.34,0.3333,0.34,0.1343,12,387,399
13292,2012-07-13,3,1,7,0,0,5,1,2,0.7,0.6515,0.54,0.1642,19,76,95
7598,2011-11-18,4,0,11,4,0,5,1,1,0.22,0.2273,0.44,0.1642,0,5,5
9823,2012-02-19,1,1,2,5,0,0,0,2,0.26,0.2273,0.48,0.2985,1,1,2
2206,2011-04-06,2,0,4,18,0,3,1,1,0.52,0.5,0.29,0.3582,43,282,325
9896,2012-02-22,1,1,2,8,0,3,1,1,0.3,0.3182,0.75,0.0896,9,567,576
5048,2011-08-03,3,0,8,5,0,3,1,2,0.76,0.6970000000000001,0.55,0.0896,2,22,24
6433,2011-09-30,4,0,9,14,0,5,1,2,0.64,0.6212,0.47,0.2985,93,173,266
9008,2012-01-16,1,1,1,4,1,1,0,1,0.12,0.1515,0.58,0.1045,2,6,8
8770,2012-01-06,1,1,1,5,0,5,1,2,0.2,0.2121,0.8,0.1343,0,13,13
1272,2011-02-26,1,0,2,3,0,6,0,1,0.22,0.2273,0.55,0.1343,1,7,8
1085,2011-02-17,1,0,2,22,0,4,1,1,0.5,0.4848,0.59,0.2836,8,68,76
14532,2012-09-02,3,1,9,16,0,0,0,1,0.74,0.6970000000000001,0.7,0.0,222,252,474
14696,2012-09-09,3,1,9,12,0,0,0,1,0.66,0.6212,0.47,0.0,247,510,757
12760,2012-06-20,2,1,6,20,0,3,1,1,0.86,0.7727,0.39,0.2239,81,326,407
6072,2011-09-15,3,0,9,13,0,4,1,2,0.64,0.6061,0.65,0.2836,38,151,189
16346,2012-11-18,4,1,11,19,0,0,0,1,0.36,0.3485,0.66,0.1642,16,194,210
9615,2012-02-10,1,1,2,13,0,5,1,2,0.3,0.3182,0.42,0.0896,22,170,192
8680,2012-01-02,1,1,1,11,1,1,0,1,0.26,0.2121,0.35,0.4925,33,142,175
2261,2011-04-09,2,0,4,1,0,6,0,2,0.3,0.303,0.87,0.1343,3,17,20
215,2011-01-10,1,0,1,5,0,1,1,1,0.1,0.1061,0.54,0.2537,0,3,3
12035,2012-05-21,2,1,5,15,0,1,1,2,0.64,0.6061,0.73,0.19399999999999998,67,158,225
14908,2012-09-18,3,1,9,8,0,2,1,2,0.66,0.6061,0.83,0.5522,32,640,672
12456,2012-06-08,2,1,6,4,0,5,1,1,0.52,0.5,0.63,0.0,1,9,10
13064,2012-07-03,3,1,7,12,0,2,1,1,0.88,0.7576,0.28,0.19399999999999998,74,198,272
3405,2011-05-26,2,0,5,18,0,4,1,1,0.8,0.7273,0.46,0.3284,74,404,478
6540,2011-10-05,4,0,10,1,0,3,1,1,0.48,0.4697,0.77,0.1642,4,7,11
15832,2012-10-26,4,1,10,20,0,5,1,2,0.54,0.5152,0.83,0.1642,40,271,311
2919,2011-05-06,2,0,5,12,0,5,1,1,0.56,0.5303,0.49,0.3582,48,198,246
5934,2011-09-09,3,0,9,18,0,5,1,1,0.7,0.6667,0.79,0.19399999999999998,33,377,410
13846,2012-08-05,3,1,8,2,0,0,0,1,0.74,0.6970000000000001,0.7,0.2985,5,68,73
16395,2012-11-20,4,1,11,20,0,2,1,2,0.38,0.3939,0.76,0.0,11,224,235
4969,2011-07-30,3,0,7,22,0,6,0,1,0.78,0.7121,0.52,0.1045,80,129,209
4135,2011-06-26,3,0,6,4,0,0,0,1,0.6,0.6061,0.64,0.0896,3,8,11
10913,2012-04-04,2,1,4,20,0,3,1,1,0.64,0.6212,0.27,0.2239,39,333,372
13638,2012-07-27,3,1,7,10,0,5,1,1,0.84,0.7727,0.47,0.0,85,146,231
16508,2012-11-25,4,1,11,13,0,0,0,2,0.26,0.2576,0.41,0.1642,37,158,195
7958,2011-12-03,4,0,12,5,0,6,0,1,0.24,0.2576,0.7,0.0896,0,6,6
16067,2012-11-07,4,1,11,3,0,3,1,2,0.28,0.2576,0.52,0.3284,2,9,11
9420,2012-02-02,1,1,2,9,0,4,1,3,0.38,0.3939,0.87,0.0,15,213,228
7547,2011-11-16,4,0,11,1,0,3,1,3,0.46,0.4545,0.94,0.0896,0,5,5
3211,2011-05-18,2,0,5,16,0,3,1,1,0.6,0.5909,0.73,0.19399999999999998,53,241,294
12446,2012-06-07,2,1,6,18,0,4,1,1,0.7,0.6364,0.34,0.2836,110,703,813
7154,2011-10-30,4,0,10,16,0,0,0,1,0.42,0.4242,0.32,0.1343,107,213,320
8840,2012-01-09,1,1,1,3,0,1,1,1,0.24,0.2424,0.52,0.1642,0,3,3
4544,2011-07-13,3,0,7,5,0,3,1,1,0.74,0.6818,0.58,0.19399999999999998,4,22,26
2845,2011-05-03,2,0,5,10,0,2,1,2,0.64,0.6061,0.69,0.3582,36,91,127
15560,2012-10-15,4,1,10,12,0,1,1,3,0.6,0.5758,0.78,0.3284,73,211,284
15800,2012-10-25,4,1,10,12,0,4,1,2,0.56,0.5303,0.78,0.1045,61,258,319
16555,2012-11-27,4,1,11,12,0,2,1,3,0.28,0.2576,0.87,0.3881,6,70,76
17281,2012-12-27,1,1,12,21,0,4,1,2,0.24,0.2273,0.6,0.2537,12,51,63
10448,2012-03-16,1,1,3,10,0,5,1,2,0.4,0.4091,0.87,0.0896,44,136,180
5766,2011-09-02,3,0,9,16,0,5,1,2,0.7,0.6515,0.61,0.1343,82,299,381
7622,2011-11-19,4,0,11,4,0,6,0,1,0.26,0.2273,0.48,0.3284,4,4,8
1422,2011-03-04,1,0,3,12,0,5,1,1,0.32,0.303,0.43,0.1642,10,87,97
14007,2012-08-11,3,1,8,19,0,6,0,2,0.66,0.5909,0.89,0.1045,97,178,275
6571,2011-10-06,4,0,10,8,0,4,1,1,0.44,0.4394,0.62,0.1642,20,437,457
6892,2011-10-19,4,0,10,18,0,3,1,3,0.56,0.5303,1.0,0.1642,8,132,140
2889,2011-05-05,2,0,5,6,0,4,1,1,0.34,0.3182,0.66,0.2537,3,86,89
9617,2012-02-10,1,1,2,15,0,5,1,2,0.32,0.3333,0.45,0.1343,27,164,191
17013,2012-12-16,4,1,12,15,0,0,0,2,0.38,0.3939,0.82,0.1045,46,292,338
3497,2011-05-30,2,0,5,14,1,1,0,1,0.88,0.8029999999999999,0.39,0.0,142,185,327
10761,2012-03-29,2,1,3,11,0,4,1,1,0.5,0.4848,0.45,0.4179,54,166,220
8479,2011-12-24,1,0,12,22,0,6,0,1,0.24,0.2879,0.52,0.0,8,12,20
3949,2011-06-18,2,0,6,10,0,6,0,1,0.72,0.6818,0.62,0.19399999999999998,68,176,244
1076,2011-02-17,1,0,2,13,0,4,1,1,0.54,0.5152,0.34,0.2239,15,108,123
10091,2012-03-01,1,1,3,12,0,4,1,1,0.56,0.5303,0.37,0.2239,16,204,220
2253,2011-04-08,2,0,4,17,0,5,1,3,0.32,0.303,0.93,0.2537,10,138,148
10231,2012-03-07,1,1,3,8,0,3,1,1,0.28,0.2576,0.61,0.2985,12,554,566
6736,2011-10-13,4,0,10,5,0,4,1,2,0.54,0.5152,1.0,0.1045,1,16,17
16359,2012-11-19,4,1,11,8,0,1,1,2,0.36,0.3333,0.66,0.2985,13,650,663
3529,2011-05-31,2,0,5,22,0,2,1,1,0.74,0.6970000000000001,0.7,0.1642,42,117,159
4006,2011-06-20,2,0,6,19,0,1,1,1,0.66,0.6212,0.65,0.2239,62,369,431
10911,2012-04-04,2,1,4,18,0,3,1,1,0.66,0.6212,0.41,0.2537,113,646,759
16671,2012-12-02,4,1,12,9,0,0,0,2,0.28,0.2727,0.93,0.1642,37,135,172
5321,2011-08-14,3,0,8,14,0,0,0,1,0.74,0.6970000000000001,0.7,0.19399999999999998,126,244,370
29,2011-01-02,1,0,1,4,0,0,0,2,0.46,0.4545,0.94,0.19399999999999998,2,1,3
8391,2011-12-21,1,0,12,6,0,3,1,2,0.36,0.3788,0.87,0.0,1,75,76
17176,2012-12-23,1,1,12,10,0,0,0,1,0.22,0.2273,0.64,0.19399999999999998,26,67,93
11665,2012-05-06,2,1,5,5,0,0,0,3,0.52,0.5,0.83,0.1642,1,10,11
9263,2012-01-26,1,1,1,20,0,4,1,2,0.4,0.4091,0.82,0.1343,8,216,224
15464,2012-10-11,4,1,10,12,0,4,1,1,0.46,0.4545,0.36,0.0,47,279,326
6256,2011-09-23,4,0,9,5,0,5,1,2,0.62,0.5455,0.94,0.0,2,20,22
14401,2012-08-28,3,1,8,5,0,2,1,2,0.66,0.6061,0.83,0.0896,3,39,42
9730,2012-02-15,1,1,2,8,0,3,1,1,0.32,0.2879,0.61,0.3582,7,508,515
5067,2011-08-04,3,0,8,0,0,4,1,2,0.68,0.6364,0.89,0.0896,2,15,17
2832,2011-05-02,2,0,5,21,0,1,1,2,0.6,0.5909,0.73,0.1045,54,178,232
15871,2012-10-28,4,1,10,11,0,0,0,2,0.5,0.4848,0.51,0.3881,110,352,462
7474,2011-11-13,4,0,11,0,0,0,0,2,0.4,0.4091,0.58,0.19399999999999998,12,61,73
8223,2011-12-14,4,0,12,6,0,3,1,2,0.26,0.303,0.87,0.0,0,87,87
